OBJECTID_12,Join_Count,TARGET_FID,CT20,LABEL,NAME,SUP_NAME,DIST_SUP,CITYNAME_ALF,NAME_1,JURISDICTION,AREA_NUM,AREA_NAME,Shape__Area,Shape__Length
1164,1,1164,311200,3112,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1448391.285,5163.78083
1165,1,1165,311300,3113,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1789546.313,5431.692643
1166,1,1166,311400,3114,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1375058.492,5610.103716
1167,1,1167,311500,3115,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2190908.426,5923.690942
1168,1,1168,311601,3116.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2496002.664,6891.246487
1169,1,1169,311602,3116.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1626128.434,6347.997486
1170,1,1170,311700,3117,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,3445013.973,7705.41002
1171,1,1171,311801,3118.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,887676.1445,4455.827633
1172,1,1172,311802,3118.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BURBANK,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1206643.102,4607.888367
1178,1,1178,400205,4002.05,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,1,East San Gabriel Valley Planning Area,34964562.38,31199.44932
1179,1,1179,400206,4002.06,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4905997.855,11753.79656
1180,1,1180,400207,4002.07,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA VERNE,,INCORPORATED CITY,1,East San Gabriel Valley Planning Area,7357281.512,20815.16577
1181,1,1181,400208,4002.08,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA VERNE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1203096.781,5098.917509
1182,1,1182,400209,4002.09,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA VERNE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,10044302.05,14966.56932
1183,2,1183,400304,4003.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4593762.738,12365.58236
1184,1,1184,400402,4004.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,6414813.688,14929.86377
1185,1,1185,400403,4004.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,,INCORPORATED CITY,1,East San Gabriel Valley Planning Area,19219423.96,21775.48123
1186,1,1186,400404,4004.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,1,East San Gabriel Valley Planning Area,23665266.2,26071.70586
1187,2,1187,400501,4005.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,1,East San Gabriel Valley Planning Area,17206344.63,20010.10902
1191,2,1191,400801,4008.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,COVINA ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,5247201.492,9775.420846
1192,1,1192,401001,4010.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2121886.102,5827.229155
1193,1,1193,401002,4010.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2156335.379,5863.786519
1194,1,1194,401101,4011.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4411072.551,9245.613557
1195,1,1195,401102,4011.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,1875933.656,5875.129038
1196,1,1196,401201,4012.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3426784.133,8677.781732
1197,1,1197,401202,4012.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4655034.902,9537.791021
1198,1,1198,401203,4012.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2785593.508,6944.161997
1199,2,1199,401303,4013.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,8479375.266,15860.70803
1200,2,1200,401304,4013.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,14442743.64,26139.75338
1201,1,1201,401311,4013.11,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,6257007.699,11606.7789
1202,1,1202,401312,4013.12,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4105116.953,9005.904116
1204,2,1204,401601,4016.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA VERNE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3798516.988,10760.57143
1205,2,1205,401602,4016.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA VERNE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2963688.375,7053.500278
1206,2,1206,401705,4017.05,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2375489.031,8172.967779
1209,1,1209,401801,4018.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,5210368.063,9352.406594
1210,2,1210,401802,4018.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3586678.102,7578.582559
1211,1,1211,401901,4019.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2510348.094,6772.287835
1212,2,1212,401902,4019.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3889300.32,9130.487995
1213,2,1213,402001,4020.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2132086.852,6843.96335
1214,2,1214,402002,4020.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,CLAREMONT,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,2418595.637,6520.276496
1264,2,1264,403703,4037.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN DIMAS,CHARTER OAK,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,3157020.559,8351.628441
1267,2,1267,403801,4038.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,CHARTER OAK,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,2752860.281,7988.379651
1268,2,1268,403802,4038.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,CHARTER OAK,UNINCORPORATED AREA,6,East San Gabriel Valley Planning Area,1906540.258,5960.990718
1269,2,1269,403901,4039.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,COVINA ISLANDS,INCORPORATED/UNINCORPORATED,6,East San Gabriel Valley Planning Area,1840063.387,6247.890791
1270,2,1270,403902,4039.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,GLENDORA,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,3090242.18,6871.275038
1378,2,1378,408900,4089,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA VERNE,,INCORPORATED CITY,6,East San Gabriel Valley Planning Area,4617885.477,8968.388283
1381,2,1381,430003,4300.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,DUARTE,,INCORPORATED CITY,1,West San Gabriel Valley Planning Area,17490808.88,27930.07631
1382,2,1382,430004,4300.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,DUARTE,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1639870.066,6184.120526
1383,2,1383,430005,4300.05,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,DUARTE,,INCORPORATED CITY,6,West San Gabriel Valley Planning Area,1515633.539,5893.482397
1384,1,1384,430101,4301.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,DUARTE,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2911872.199,7409.769683
1385,2,1385,430102,4301.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,DUARTE,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1883399.898,7136.182814
1386,1,1386,430200,4302,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,BRADBURY,SOUTH MONROVIA ISLANDS,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,7558208.453,13402.12996
1387,1,1387,430301,4303.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,MONROVIA,,INCORPORATED CITY,1,West San Gabriel Valley Planning Area,35806023.57,31400.22877
1388,1,1388,430302,4303.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,MONROVIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2838596.152,8669.507111
1389,1,1389,430400,4304,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,1,West San Gabriel Valley Planning Area,5272577.598,12969.37199
1390,1,1390,430501,4305.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SIERRA MADRE,,INCORPORATED CITY,1,West San Gabriel Valley Planning Area,6897463.195,12167.38364
1391,1,1391,430502,4305.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SIERRA MADRE,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,4310403.035,9212.030779
1392,1,1392,430600,4306,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,5417862.043,12974.16663
1393,1,1393,430701,4307.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,4377081.27,10069.6447
1394,1,1394,430721,4307.21,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,5987315.555,11680.781
1395,1,1395,430723,4307.23,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,711638.4805,4761.051596
1396,1,1396,430724,4307.24,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,848326.8516,4949.99296
1397,1,1397,430801,4308.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2501816.168,6560.04269
1398,1,1398,430802,4308.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2720284.422,7262.425487
1399,1,1399,430803,4308.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,3331335.984,8066.770135
1400,1,1400,430901,4309.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,MONROVIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1704124.852,5504.269692
1401,1,1401,430902,4309.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,MONROVIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1723517.801,6276.172035
1402,1,1402,431002,4310.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,MONROVIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1981192.051,6458.708986
1403,1,1403,431003,4310.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,MONROVIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1249956.078,4871.953459
1404,1,1404,431004,4310.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,MONROVIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1326784.145,5015.045462
1405,1,1405,431100,4311,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,MONROVIA,SOUTH MONROVIA ISLANDS,INCORPORATED/UNINCORPORATED,7,West San Gabriel Valley Planning Area,4400315.344,9696.615286
1406,2,1406,431200,4312,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,SOUTH MONROVIA ISLANDS,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,2176540.793,7587.556455
1407,1,1407,431300,4313,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,SOUTH MONROVIA ISLANDS,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,1194762.637,5290.775866
1408,2,1408,431400,4314,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,SOUTH MONROVIA ISLANDS,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,2629954.082,7879.4373
1409,2,1409,431501,4315.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,TEMPLE CITY,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1517822.957,5657.863592
1410,2,1410,431502,4315.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,SOUTH MONROVIA ISLANDS,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,2957376.996,8320.677906
1411,1,1411,431600,4316,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,3112805.938,8740.642352
1412,1,1412,431701,4317.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,ARCADIA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,4807086.469,9358.477805
1413,1,1413,431800,4318,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,TEMPLE CITY,EAST PASADENA - EAST SAN GABRIEL,INCORPORATED/UNINCORPORATED,7,West San Gabriel Valley Planning Area,1992015.82,6013.148921
1414,1,1414,431900,4319,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,TEMPLE CITY,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1461169.371,5505.466106
1415,1,1415,432001,4320.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,TEMPLE CITY,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1067986.523,4444.946265
1416,1,1416,432002,4320.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,TEMPLE CITY,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2207326.258,6293.373766
1417,2,1417,432101,4321.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,TEMPLE CITY,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1696733.758,5619.308294
1418,2,1418,432102,4321.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,TEMPLE CITY,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2734255.797,6890.603578
1454,1,1454,460001,4600.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,KINNELOA MESA,UNINCORPORATED AREA,1,West San Gabriel Valley Planning Area,7614903.973,18644.86579
1455,1,1455,460002,4600.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2297064.586,8280.560739
1456,1,1456,460101,4601.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,ALTADENA,UNINCORPORATED AREA,1,West San Gabriel Valley Planning Area,8349591.207,16592.46733
1457,1,1457,460200,4602,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,ALTADENA,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,4672770.914,10033.81525
1458,1,1458,460301,4603.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,ALTADENA,UNINCORPORATED AREA,1,West San Gabriel Valley Planning Area,7210115.965,14995.87152
1459,1,1459,460302,4603.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,ALTADENA,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,1923671.281,6496.207497
1460,1,1460,460401,4604.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,1,West San Gabriel Valley Planning Area,7870975.109,31799.28436
1461,1,1461,460501,4605.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA CANADA FLINTRIDGE,,INCORPORATED CITY,1,West San Gabriel Valley Planning Area,10949293.4,22524.64438
1462,1,1462,460502,4605.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA CANADA FLINTRIDGE,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,3831598.488,11202.02221
1463,1,1463,460601,4606.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA CANADA FLINTRIDGE,,INCORPORATED CITY,1,West San Gabriel Valley Planning Area,7133537.41,16539.52086
1464,1,1464,460700,4607,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LA CANADA FLINTRIDGE,,INCORPORATED CITY,3,West San Gabriel Valley Planning Area,10907529.89,16701.71384
1465,2,1465,460800,4608,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,3,West San Gabriel Valley Planning Area,9874234.543,15599.43788
1466,1,1466,460900,4609,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,3595223.297,9312.952992
1467,1,1467,461000,4610,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,ALTADENA,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,2592717.555,8014.096372
1468,1,1468,461100,4611,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,ALTADENA,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,2869514.031,7252.636377
1469,1,1469,461200,4612,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,ALTADENA,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,3597321.992,10286.06347
1470,1,1470,461300,4613,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,ALTADENA,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,2855493.398,10766.50584
1471,1,1471,461400,4614,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1489078.668,5862.74968
1472,1,1472,461501,4615.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1470557.137,5032.743933
1473,1,1473,461502,4615.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1717382.391,5401.273746
1474,1,1474,461600,4616,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2432881.328,6646.079368
1475,1,1475,461700,4617,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,3232757.875,10256.24666
1476,1,1476,461901,4619.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1286454.188,4948.726248
1477,1,1477,461902,4619.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1222692.273,4560.502824
1478,1,1478,462001,4620.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,749252.3633,3989.139763
1479,1,1479,462002,4620.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,749002.6953,3982.621593
1480,1,1480,462100,4621,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1528540.246,5061.471595
1481,1,1481,462201,4622.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,785907.375,3571.888835
1482,1,1482,462202,4622.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,831776.582,3669.398903
1483,1,1483,462301,4623.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,925905.9297,3953.275465
1484,1,1484,462302,4623.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1026026.668,4146.702311
1485,1,1485,462400,4624,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1927051.836,5710.059884
1486,1,1486,462500,4625,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,ALTADENA,INCORPORATED/UNINCORPORATED,7,West San Gabriel Valley Planning Area,3759754.742,11523.07614
1487,1,1487,462600,4626,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1535340.227,5870.262912
1488,1,1488,462700,4627,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2452732.258,6540.489121
1489,1,1489,462800,4628,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1650295.086,5648.993611
1490,1,1490,462900,4629,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,3432508.152,7888.468983
1491,1,1491,463000,4630,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2659749.754,6683.602308
1492,1,1492,463103,4631.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,EAST PASADENA - EAST SAN GABRIEL,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,5378092.621,14883.27943
1493,1,1493,463200,4632,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2383357.262,8597.997142
1494,1,1494,463300,4633,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,,SAN PASQUAL,UNINCORPORATED AREA,7,West San Gabriel Valley Planning Area,965352.1563,5187.655274
1495,1,1495,463400,4634,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2824548.031,9433.905526
1496,1,1496,463500,4635,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2461377.523,6502.082092
1497,1,1497,463601,4636.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1358289.672,4717.52738
1498,1,1498,463602,4636.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,1357501.516,4705.948349
1499,1,1499,463700,4637,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2540411.281,6677.617764
1500,2,1500,463800,4638,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,4195680.25,11089.63095
1501,2,1501,463900,4639,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,2753483.707,7117.630267
1502,1,1502,464000,4640,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,PASADENA,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,4603528.242,9832.312127
1503,2,1503,464101,4641.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,SAN MARINO,,INCORPORATED CITY,7,West San Gabriel Valley Planning Area,4650535.023,12553.86244
